label,subclass,target_name,run_id,group_id,frame_id,trajectory,tilt,roll,source_image,json_label,crop_type,x_min,y_min,x_max,y_max,file
UXO,mortar_shell,15cm_mortar,2023-09-21_110229,15cm_mortar/2023-09-21_110229,0350,"flyby (z: 250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110229\gopro\0350.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110229\labels\0350.json,bbox_x3_margin,807,761,1056,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_110229__0350.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_110411,15cm_mortar/2023-09-21_110411,0190,"flyby (z: 250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110411\gopro\0190.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110411\labels\0190.json,bbox_x3_margin,837,0,1086,439,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_110411__0190.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_110411,15cm_mortar/2023-09-21_110411,0262,"flyby (z: 250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110411\gopro\0262.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110411\labels\0262.json,bbox_x3_margin,819,0,1068,789,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_110411__0262.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_110411,15cm_mortar/2023-09-21_110411,0335,"flyby (z: 250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110411\gopro\0335.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110411\labels\0335.json,bbox_x3_margin,799,87,1061,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_110411__0335.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_110411,15cm_mortar/2023-09-21_110411,0408,"flyby (z: 250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110411\gopro\0408.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110411\labels\0408.json,bbox_x3_margin,780,425,1053,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_110411__0408.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_110411,15cm_mortar/2023-09-21_110411,0480,"flyby (z: 250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110411\gopro\0480.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110411\labels\0480.json,bbox_x3_margin,785,765,1021,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_110411__0480.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_120653,20lbs_incendiary/2023-09-21_120653,0163,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120653\gopro\0163.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120653\labels\0163.json,bbox_x3_margin,801,470,1188,910,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_120653__0163.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_120653,20lbs_incendiary/2023-09-21_120653,0355,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120653\gopro\0355.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120653\labels\0355.json,bbox_x3_margin,658,536,1283,931,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_120653__0355.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_120653,20lbs_incendiary/2023-09-21_120653,0548,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120653\gopro\0548.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120653\labels\0548.json,bbox_x3_margin,577,646,1409,952,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_120653__0548.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_120653,20lbs_incendiary/2023-09-21_120653,0741,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120653\gopro\0741.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120653\labels\0741.json,bbox_x3_margin,665,545,1309,1006,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_120653__0741.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_120653,20lbs_incendiary/2023-09-21_120653,0933,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120653\gopro\0933.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120653\labels\0933.json,bbox_x3_margin,779,505,1216,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_120653__0933.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_120912,20lbs_incendiary/2023-09-21_120912,0120,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120912\gopro\0120.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120912\labels\0120.json,bbox_x3_margin,765,485,1218,898,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_120912__0120.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_120912,20lbs_incendiary/2023-09-21_120912,0290,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120912\gopro\0290.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120912\labels\0290.json,bbox_x3_margin,606,572,1329,940,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_120912__0290.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_120912,20lbs_incendiary/2023-09-21_120912,0461,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120912\gopro\0461.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120912\labels\0461.json,bbox_x3_margin,553,633,1382,975,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_120912__0461.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_120912,20lbs_incendiary/2023-09-21_120912,0632,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120912\gopro\0632.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120912\labels\0632.json,bbox_x3_margin,624,561,1281,1014,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_120912__0632.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_120912,20lbs_incendiary/2023-09-21_120912,0802,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120912\gopro\0802.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_120912\labels\0802.json,bbox_x3_margin,806,505,1246,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_120912__0802.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_121124,20lbs_incendiary/2023-09-21_121124,0035,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121124\gopro\0035.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121124\labels\0035.json,bbox_x3_margin,781,472,1202,893,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_121124__0035.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_121124,20lbs_incendiary/2023-09-21_121124,0209,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121124\gopro\0209.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121124\labels\0209.json,bbox_x3_margin,664,546,1313,933,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_121124__0209.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_121124,20lbs_incendiary/2023-09-21_121124,0383,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121124\gopro\0383.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121124\labels\0383.json,bbox_x3_margin,550,640,1379,950,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_121124__0383.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_121124,20lbs_incendiary/2023-09-21_121124,0557,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121124\gopro\0557.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121124\labels\0557.json,bbox_x3_margin,591,554,1314,1015,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_121124__0557.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_121124,20lbs_incendiary/2023-09-21_121124,0731,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121124\gopro\0731.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121124\labels\0731.json,bbox_x3_margin,745,504,1214,1068,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_121124__0731.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_121327,20lbs_incendiary/2023-09-21_121327,0072,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121327\gopro\0072.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121327\labels\0072.json,bbox_x3_margin,733,469,1133,893,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_121327__0072.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_121327,20lbs_incendiary/2023-09-21_121327,0256,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121327\gopro\0256.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121327\labels\0256.json,bbox_x3_margin,629,532,1246,932,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_121327__0256.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_121327,20lbs_incendiary/2023-09-21_121327,0441,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121327\gopro\0441.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121327\labels\0441.json,bbox_x3_margin,559,638,1388,944,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_121327__0441.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_121327,20lbs_incendiary/2023-09-21_121327,0626,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121327\gopro\0626.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121327\labels\0626.json,bbox_x3_margin,638,553,1372,1019,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_121327__0626.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_121327,20lbs_incendiary/2023-09-21_121327,0810,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121327\gopro\0810.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121327\labels\0810.json,bbox_x3_margin,756,501,1233,1065,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_121327__0810.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_121539,20lbs_incendiary/2023-09-21_121539,0072,L to R (z: 750),-22°,90°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121539\gopro\0072.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121539\labels\0072.json,bbox_x3_margin,854,442,1222,845,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_121539__0072.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_121539,20lbs_incendiary/2023-09-21_121539,0266,L to R (z: 750),-22°,90°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121539\gopro\0266.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121539\labels\0266.json,bbox_x3_margin,895,449,1250,1048,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_121539__0266.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_121539,20lbs_incendiary/2023-09-21_121539,0460,L to R (z: 750),-22°,90°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121539\gopro\0460.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121539\labels\0460.json,bbox_x3_margin,987,274,1236,1013,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_121539__0460.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_121539,20lbs_incendiary/2023-09-21_121539,0654,L to R (z: 750),-22°,90°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121539\gopro\0654.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121539\labels\0654.json,bbox_x3_margin,918,474,1281,1020,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_121539__0654.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_121539,20lbs_incendiary/2023-09-21_121539,0848,L to R (z: 750),-22°,90°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121539\gopro\0848.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_121539\labels\0848.json,bbox_x3_margin,890,426,1372,720,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_121539__0848.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_122337,20lbs_incendiary/2023-09-21_122337,0067,L to R (z: 500),-34°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122337\gopro\0067.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122337\labels\0067.json,bbox_x3_margin,747,424,1203,869,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_122337__0067.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_122337,20lbs_incendiary/2023-09-21_122337,0240,L to R (z: 500),-34°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122337\gopro\0240.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122337\labels\0240.json,bbox_x3_margin,637,535,1289,911,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_122337__0240.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_122337,20lbs_incendiary/2023-09-21_122337,0413,L to R (z: 500),-34°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122337\gopro\0413.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122337\labels\0413.json,bbox_x3_margin,593,598,1324,929,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_122337__0413.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_122337,20lbs_incendiary/2023-09-21_122337,0585,L to R (z: 500),-34°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122337\gopro\0585.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122337\labels\0585.json,bbox_x3_margin,717,477,1308,975,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_122337__0585.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_122337,20lbs_incendiary/2023-09-21_122337,0758,L to R (z: 500),-34°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122337\gopro\0758.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122337\labels\0758.json,bbox_x3_margin,845,460,1240,1040,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_122337__0758.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_122608,20lbs_incendiary/2023-09-21_122608,0066,L to R (z: 500),-34°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122608\gopro\0066.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122608\labels\0066.json,bbox_x3_margin,817,399,1172,855,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_122608__0066.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_122608,20lbs_incendiary/2023-09-21_122608,0255,L to R (z: 500),-34°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122608\gopro\0255.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122608\labels\0255.json,bbox_x3_margin,713,490,1243,893,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_122608__0255.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_122608,20lbs_incendiary/2023-09-21_122608,0444,L to R (z: 500),-34°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122608\gopro\0444.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122608\labels\0444.json,bbox_x3_margin,666,612,1302,885,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_122608__0444.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_122608,20lbs_incendiary/2023-09-21_122608,0633,L to R (z: 500),-34°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122608\gopro\0633.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122608\labels\0633.json,bbox_x3_margin,683,510,1258,942,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_122608__0633.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_122608,20lbs_incendiary/2023-09-21_122608,0822,L to R (z: 500),-34°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122608\gopro\0822.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122608\labels\0822.json,bbox_x3_margin,797,459,1168,1002,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_122608__0822.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_122855,20lbs_incendiary/2023-09-21_122855,0088,L to R (z: 500),-34°,90°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122855\gopro\0088.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122855\labels\0088.json,bbox_x3_margin,838,401,1172,862,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_122855__0088.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_122855,20lbs_incendiary/2023-09-21_122855,0290,L to R (z: 500),-34°,90°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122855\gopro\0290.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122855\labels\0290.json,bbox_x3_margin,712,476,1222,892,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_122855__0290.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_122855,20lbs_incendiary/2023-09-21_122855,0492,L to R (z: 500),-34°,90°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122855\gopro\0492.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122855\labels\0492.json,bbox_x3_margin,619,605,1247,883,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_122855__0492.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_122855,20lbs_incendiary/2023-09-21_122855,0694,L to R (z: 500),-34°,90°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122855\gopro\0694.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122855\labels\0694.json,bbox_x3_margin,699,503,1263,943,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_122855__0694.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_122855,20lbs_incendiary/2023-09-21_122855,0896,L to R (z: 500),-34°,90°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122855\gopro\0896.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_122855\labels\0896.json,bbox_x3_margin,817,462,1172,1008,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_122855__0896.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_123500,20lbs_incendiary/2023-09-21_123500,0077,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123500\gopro\0077.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123500\labels\0077.json,bbox_x3_margin,763,412,1166,860,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_123500__0077.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_123500,20lbs_incendiary/2023-09-21_123500,0259,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123500\gopro\0259.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123500\labels\0259.json,bbox_x3_margin,689,530,1264,898,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_123500__0259.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_123500,20lbs_incendiary/2023-09-21_123500,0442,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123500\gopro\0442.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123500\labels\0442.json,bbox_x3_margin,653,598,1297,908,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_123500__0442.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_123500,20lbs_incendiary/2023-09-21_123500,0625,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123500\gopro\0625.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123500\labels\0625.json,bbox_x3_margin,734,481,1261,947,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_123500__0625.jpg
